వే#ల మంది సబ్బందని ఈ #కార్యక్రమం కోసం కేటయంచారు	వేల మంది సిబ్బందిని ఈ కార్యక్రమం కోసం కేటాయించారు
ఈ పథకం మొత్తం బడ్జెట దాదాపు 106	ఈ పథకం మొత్తం బడ్జెట్ దాదాపు 106
ఈ పథకం మొత్ తం బడ్జ ెట్ దాదాపు 106	ఈ పథకం మొత్తం బడ్జెట్ దాదాపు 106
కట్లు ఉంటుండగా , ఇందులో రాష్టర ప్రభు త్వం	కోట్లు ఉంటుండగా, ఇందులో రాష్ట్ర ప్రభుత్వం
కోట్లు ఉంటుండగా, ఇందులో రాష్ట్ర ప్ రభుత్వం	కోట్లు ఉంటుండగా, ఇందులో రాష్ట్ర ప్రభుత్వం
కోట్లు ఉంటండగ, ఇందుల రాష్ట్ర ప్రభత్వం	కోట్లు ఉంటుండగా, ఇందులో రాష్ట్ర ప్రభుత్వం
క ోట్లు అందజేస్తుంద ి	కోట్లు అందజేస్తుంది
కో ట్ లు అందజేస్త ు ంది	కోట్లు అందజేస్తుంది
మగల న ర ూ	మిగిలిన రూ
మిగిలి న ర	మిగిలిన రూ
మగిలిన రూ	మిగిలిన రూ
క ోట్ లుజాతీయ ఆ రోగ్ య మ ిషన్ కిం దవెచ్చ ిస్తా రు	కోట్లు జాతీయ ఆరోగ్య మిషన్ కింద వెచ్చిస్తారు
కోట్ల ు జా తీయ ఆ రో గ్య మిష న కింద వెచ్చిస్తా రు	కోట్లు జాతీయ ఆరోగ్య మిషన్ కింద వెచ్చిస్తారు
ఈ మొత్తం పథకాన ికి రూ	ఈ మొత్తం పథకానికి రూ
ఈ మొ త్తం పథ కా న ిక ి ర ూ	ఈ మొత్తం పథకానికి రూ
లక్ష్య ాలు	లక్ష్యాలు
లకష్యాలు	లక్ష్యాలు
రాష్టరం లోని పౌరు ల ంద రికి కంటి స్క్ర ీ నింగ్ , విజన్ ప రీక్ షను నిర ్వ హ ిం చడం	రాష్ట్రంలోని పౌరులందరికి కంటి స్క్రీనింగ్, విజన్ పరీక్షను నిర్వహించడం
రాష్టరంలోని పౌరులందరికి క@ంటి స్క్రీనింగ్, వ#ిజన పరీక్షను నిర్వహించడం	రాష్ట్రంలోని పౌరులందరికి కంటి స్క్రీనింగ్, విజన్ పరీక్షను నిర్వహించడం
కంటి అద్దాలను ఉచితంగా సమకూర్ చడం	కంటి అద్దాలను ఉచితంగా సమకూర్చడం
కంట అడ్దాలన ఉచితంగా సమకూరచడం	కంటి అద్దాలను ఉచితంగా సమకూర్చడం
సర్జరీల ు, ఇతర చికిత ్ స ల ను ఉచ ితంగ ా ఏర ్పా టు చే య డం	సర్జరీలు, ఇతర చికిత్సలను ఉచితంగా ఏర్పాటు చేయడం
సర్జరీలు, ఇతర చికత్సలన ఉచతంగ ఏర్పాట చేయడం	సర్జరీలు, ఇతర చికిత్సలను ఉచితంగా ఏర్పాటు చేయడం
సర్ జరలు, ఇతర చ క త ్సలను ఉచతంగ ఏర్పట ు చే యడం	సర్జరీలు, ఇతర చికిత్సలను ఉచితంగా ఏర్పాటు చేయడం
సాధారణ కంట వ్యాధులకు మందలను సమకర్చడం	సాధారణ కంటి వ్యాధులకు మందులను సమకూర్చడం
సాధారణ కంటి వ్యాధ లక మంద@ులను సమకూర్ చడం	సాధారణ కంటి వ్యాధులకు మందులను సమకూర్చడం
సాధారణ కంటి వ్యధులక మందలనసమకర్చడం	సాధారణ కంటి వ్యాధులకు మందులను సమకూర్చడం
హానికరమైన కం టి వ్యాధుల నివా రణపై ప ్ రజ ల కు అ వగాహ న క ల్ప ించడం	హానికరమైన కంటి వ్యాధుల నివారణపై ప్రజలకు అవగాహన కల్పించడం
హానికరమై న కంటి వ్యాధ ుల నివా రణప ై ప ్ రజ లకు అవగాహన కల్ పించడ ం	హానికరమైన కంటి వ్యాధుల నివారణపై ప్రజలకు అవగాహన కల్పించడం
కంట ి సమసయలత ో బాధపడుతున్నవార ి సంఖయ	కంటి సమస్యలతో బాధపడుతున్నవారి సంఖ్య
కంటి సమస ్యల తో బాధప డుతున్ న వారి సంఖ్య	కంటి సమస్యలతో బాధపడుతున్నవారి సంఖ్య
మొత్తంమీద 23,43,643 మందికి రీడింగ్ గ్ల ా స ెస్ ఇవ్వబడ్డాయి	మొత్తంమీద 23,43,643 మందికి రీడింగ్ గ్లాసెస్ ఇవ్వబడ్డాయి
మొత్త ంమీద 23,43,6 43 మంద ికి ర ీ డింగ గ ్లా సెస్ ఇ వ ్వబడడాయ ి	మొత్తంమీద 23,43,643 మందికి రీడింగ్ గ్లాసెస్ ఇవ్వబడ్డాయి
మొత్తంమీద 23,43,643 మందికి రీడింగ్ గ్ లాసెస్ ఇవ్వభడ్డాయి	మొత్తంమీద 23,43,643 మందికి రీడింగ్ గ్లాసెస్ ఇవ్వబడ్డాయి
కట 18 లక్షల 26 వేల 614 మందకి ఎలాంట కంట సమస్ యల లవన తలంద	కోటి 18 లక్షల 26 వేల 614 మందికి ఎలాంటి కంటి సమస్యలు లేవని తేలింది
కోటి 18 లక్షల 26 వల 614 మందక ఎలంటి కంట సమస్యలు లవన తేలింద	కోటి 18 లక్షల 26 వేల 614 మందికి ఎలాంటి కంటి సమస్యలు లేవని తేలింది
అధికారిక వెబసైటు	అధికారిక వెబ్సైటు
అధకరిక వెబ్సైటు	అధికారిక వెబ్సైటు
తలంగణ వంటకల అనేవ తెలంగణ రష్ట్రానకి చందిన ప్రత్యేకమన ఆహర సంస్కత	తెలంగాణ వంటకాలు అనేవి తెలంగాణ రాష్ట్రానికి చెందిన ప్రత్యేకమైన ఆహార సంస్కృతి
తలంగాణ వంటకాల అనేవి తెలంగాణ రష్ ట్రనిక చెందిన ప్ రత్ యేకమన ఆహార సంస్కృత	తెలంగాణ వంటకాలు అనేవి తెలంగాణ రాష్ట్రానికి చెందిన ప్రత్యేకమైన ఆహార సంస్కృతి
వధనం	విధానం
వధానం	విధానం
తెలంగణ రాషట్ రంల అనేక రకల వంటకల ఉన్నయ	తెలంగాణ రాష్ట్రంలో అనేక రకాల వంటకాలు ఉన్నాయి
తెలంగాణ రాష్ ట్రంలో అనేక రకాల వంటకాలుఉననాయి	తెలంగాణ రాష్ట్రంలో అనేక రకాల వంటకాలు ఉన్నాయి
టెలంగాణ ర ాష్ ట్రంలో అనేక@ రకాల వంటక ాలు ఉన్నాయి	తెలంగాణ రాష్ట్రంలో అనేక రకాల వంటకాలు ఉన్నాయి
తెలంగాణ గ రామాలలోని పరజలు ఇపపటికీ వంటలో సాంప్రదాయ పదధతులనే ఉపయోగిస్తున్నారు	తెలంగాణ గ్రామాల్లోని ప్రజలు ఇప్పటికీ వంటలో సాంప్రదాయ పద్ధతులనే ఉపయోగిస్తున్నారు
తెలంగాణ గ్రా మాల్లోని ప్రజలు ఇప్పట ికీ వంటలో సాంప్రద ాయ పద్ధతులన ే ఉపయో గిస్త ున్న ార ు	తెలంగాణ గ్రామాల్లోని ప్రజలు ఇప్పటికీ వంటలో సాంప్రదాయ పద్ధతులనే ఉపయోగిస్తున్నారు
తె లంగా ణ గ ్ర ామాల్ లోని ప రజల ు ఇప్పటికీ వంటలో సా ంప్రదాయ పదధత ులనే ఉప యోగిస్తున ్నారు	తెలంగాణ గ్రామాల్లోని ప్రజలు ఇప్పటికీ వంటలో సాంప్రదాయ పద్ధతులనే ఉపయోగిస్తున్నారు
ఇందులో కట్టెలపొయ్యి, గయాస పొయయి వంటకాలు ఉననాయి	ఇందులో కట్టెల పొయ్యి, గ్యాస్ పొయ్యి వంటకాలు ఉన్నాయి
ఇందులో కట్టెలపొయ్ యి,గ్యాస్ ప ొయ ్ యివం ట కాలు ఉన్నా య ి	ఇందులో కట్టెల పొయ్యి, గ్యాస్ పొయ్యి వంటకాలు ఉన్నాయి
ము ఖ్య ఆహా రం	ముఖ్య ఆహారం
ముఖయ ఆహారం	ముఖ్య ఆహారం
ము ఖ్య ఆహారం	ముఖ్య ఆహారం
త ెలంగా ణలో వరిబ ియయ ం మఖయమ న ఆహార ం	తెలంగాణలో వరిబియ్యం ముఖ్యమైన ఆహారం
తెలంగాణలో # వర#ిబ ియ్యం ముఖ్యమైన ఆహారం	తెలంగాణలో వరిబియ్యం ముఖ్యమైన ఆహారం
తె లంగాణలో వరిబ ియ్యం మ ుఖ్యమ ైన ఆహా ర ం	తెలంగాణలో వరిబియ్యం ముఖ్యమైన ఆహారం
జొనన నుండి తయారుచేసిన రోతి, సర్వపిండిలను కూడా ఆహారంగా తీసుకుంటారు	జొన్న నుండి తయారుచేసిన రోటి, సర్వపిండిలను కూడా ఆహారంగా తీసుకుంటారు
జొన్ననుండితయారుచేసిన రోటి,సర్ వపిండిలను కూడాఆహారంగా తీసుకుంటారు	జొన్న నుండి తయారుచేసిన రోటి, సర్వపిండిలను కూడా ఆహారంగా తీసుకుంటారు
చింతపండుత ో చేస ిన పచ్చి పులు సు తెలంగా ణ ప్రత్యేకత	చింతపండుతో చేసిన పచ్చి పులుసు తెలంగాణ ప్రత్యేకత
చి ంతపండుతో చేసిన పచచి ప#ులుసు తెలం గాణ ప్ రతయేకత	చింతపండుతో చేసిన పచ్చి పులుసు తెలంగాణ ప్రత్యేకత
క ోడి, మేక, చ ేపల పులుసు, వేపుడు మాంసాహారం ముఖ్య వంటకాలు	కోడి, మేక, చేపల పులుసు, వేపుడు మాంసాహారం ముఖ్య వంటకాలు
కోడి , మే క, చే పల పులుసు, వేపుడు మాంసాహ ారం ముఖ్య వంతక ాల ు	కోడి, మేక, చేపల పులుసు, వేపుడు మాంసాహారం ముఖ్య వంటకాలు
కడ, మేక, చేపల పులస, వేపడు మంసాహారం ము ఖ్య వంటకల	కోడి, మేక, చేపల పులుసు, వేపుడు మాంసాహారం ముఖ్య వంటకాలు
ఇవేకాకుండా అనేక రకాల కూ రగ ాయల# వంతక ాలు కూడా ఉన్నాయి	ఇవేకాకుండా అనేక రకాల కూరగాయల వంటకాలు కూడా ఉన్నాయి
ఇవేకకుండా అనే క రకాల కూరగ ాయల వంటకలు కడా ఉన్నయి	ఇవేకాకుండా అనేక రకాల కూరగాయల వంటకాలు కూడా ఉన్నాయి
తెలంగణలోన వంటకలవరిస్వంత రుచి ప్రకరంతయారకాబడుతన్నాయి	తెలంగాణలోని వంటకాలు వారి స్వంత రుచి ప్రకారం తయారుకాబడుతున్నాయి
తెలంగాణలోన వంటకల వారిస్వంతరుచి ప్రకారంతయారుకాబడతున్నాయి	తెలంగాణలోని వంటకాలు వారి స్వంత రుచి ప్రకారం తయారుకాబడుతున్నాయి
కవలసనవి	కావలసినవి
కవ@లసినవ	కావలసినవి
కా వలసనవి	కావలసినవి
టెలంగాణలోస్థానికంగా దొరికే అనేక పదారథాలు ఇక్కడి వంటకాలలో పరధానమైనవిగా ఉంటాయి	తెలంగాణలోస్థానికంగా దొరికే అనేక పదార్థాలు ఇక్కడి వంటకాల్లో ప్రధానమైనవిగా ఉంటాయి
తెలంగాణలోస్థానికంగా దొరికే అనేక పదార్థాలు ఇక్క@డి #వంతకాల్ లో ఫ్ రధానమైనవిగాఉంటాయి	తెలంగాణలోస్థానికంగా దొరికే అనేక పదార్థాలు ఇక్కడి వంటకాల్లో ప్రధానమైనవిగా ఉంటాయి
శాఖ ాహార భోజ@నం	శాఖాహార భోజనం
శఖహార భజనం	శాఖాహార భోజనం
శాఖ ాహా ర భోజనం	శాఖాహార భోజనం
ఆవాల,కరవపకులతపప చస్తార	ఆవాలు, కరివేపాకులతో పోపు చేస్తారు
ఆవాలు, కరివేపాకులతో పో పు చేస్తారు	ఆవాలు, కరివేపాకులతో పోపు చేస్తారు
బచచ ్ చలి కూ ర: చి ంత ప ండు పే స్ట్‌ త ో వండిన చ ి క్ క టి ప ాల కూర కూ ర	బచచ్చలి కూర: చింతపండు పేస్ట్‌తో వండిన చిక్కటి పాలకూర కూర
బచచ్చలికూర:చింతపండ ుపేస్ట్ ‌తో వండిన చ ిక్ కటి పా లకూరకూర	బచచ్చలి కూర: చింతపండు పేస్ట్‌తో వండిన చిక్కటి పాలకూర కూర
పప్పుచర	పప్పుచారు
పప్ప ు చర	పప్పుచారు
పప్ప ుచా రు	పప్పుచారు
అనకాయ క ూర	అనకాయ కూర
అ నకయ కూ ర	అనకాయ కూర
అనకాయ కర	అనకాయ కూర
ఆలు గ డ్డ కుర్మా	ఆలుగడ్డ కుర్మా
ఆలుగద్డ కుర్ మా	ఆలుగడ్డ కుర్మా
దోసకాయ-దోసకాయతొక్కు	దోసకాయ - దోసకాయ తొక్కు
దోసకయ -దసకయతక్కు	దోసకాయ - దోసకాయ తొక్కు
దోసకాయ - దో సకా య తొక్కు	దోసకాయ - దోసకాయ తొక్కు
బగారాఅన్నం	బగారా అన్నం
బగార#ా అన్నం	బగారా అన్నం
కట్ టుచారు	కట్టుచారు
కట్ట ుచా రు	కట్టుచారు
కటటుచారు	కట్టుచారు
చోక్ధ్ ర	చోక్ధ్రా
చోకధరా	చోక్ధ్రా
చ ోక్ధ#్రా	చోక్ధ్రా
రుచికరమైన వంటక#ాలు	రుచికరమైన వంటకాలు
రుచకరమైన వంతకాలు	రుచికరమైన వంటకాలు
దల్చా - పప్@ప ఆధారిత వంటకం	దాల్చా - పప్పు ఆధారిత వంటకం
దలచ - పపపు ఆధారిత వంటకం	దాల్చా - పప్పు ఆధారిత వంటకం
ఖ ుబానీ క మీఠ ా - తప పదార్థం	ఖుబానీ కా మీఠా - తీపి పదార్థం
ఖబాన క మీఠా - తీపి పదార్థం	ఖుబానీ కా మీఠా - తీపి పదార్థం
పచచళ్ళు	పచ్చళ్ళు
పచ్చళళు	పచ్చళ్ళు
ఫచ్చళ్ళు	పచ్చళ్ళు
మమిడికయ తొక్కు (అల్లం, ఆవ)	మామిడికాయ తొక్కు (అల్లం, ఆవ)
మామిడికాయ తొ క్కు (అల్లం, ఆవ)	మామిడికాయ తొక్కు (అల్లం, ఆవ)
చింతకాయ తొక్ కు	చింతకాయ తొక్కు
చంతకాయ తొక్క	చింతకాయ తొక్కు
మునగాకు త ొక్కు	మునగాకు తొక్కు
మునగాక ు త ొక్కు	మునగాకు తొక్కు
మనగాకుతక్క	మునగాకు తొక్కు
ఉసరికయ తక్కు	ఉసిరికాయ తొక్కు
ఉసిరికా య టొక్కు	ఉసిరికాయ తొక్కు
మీరం (రచ కోసం ఫొడి మరపకయ)	మీరం (రుచి కోసం పొడి మిరపకాయ)
మీరం (రు చి కోసం పొ డ ి మిరపకాయ)	మీరం (రుచి కోసం పొడి మిరపకాయ)
మీరం(రుచికోసం పొడి మిరపకాయ)	మీరం (రుచి కోసం పొడి మిరపకాయ)
మంసా హరం ఆహా రం	మాంసాహారం ఆహారం
మాంసహారం ఆహారం@	మాంసాహారం ఆహారం
వే లు వారి ఖాతాల్లో జమ చేయనున్నట్లు 2023, ఆగస్తు 7న ఫ్రభుత్వం ఫ్రకటించింది	వేలు వారి ఖాతాల్లో జమ చేయనున్నట్లు 2023, ఆగస్టు 7న ప్రభుత్వం ప్రకటించింది
వ ల ు వరి ఖ తాల@్లో జమ చే యను @న్@నట్ల 2023, ఆగస్ట @ 7న ప్రభు#త్వం ప్రకట ించింద	వేలు వారి ఖాతాల్లో జమ చేయనున్నట్లు 2023, ఆగస్టు 7న ప్రభుత్వం ప్రకటించింది
వేలు వారి ఖ ాతాల్ లో జమ చేయనున్ నట్ లు 2023, ఆగస్టు 7న ప్రభుత్ వం ప్రకటి ంచింది	వేలు వారి ఖాతాల్లో జమ చేయనున్నట్లు 2023, ఆగస్టు 7న ప్రభుత్వం ప్రకటించింది
రూపకల్ ప#న	రూపకల్పన
రూపకల్ పన	రూపకల్పన
వా టిన ి పరిశీలించి 45 రోజుల తరువాత, 40% సబసిడికి సి ఫారసు చేయబడుతుంది	వాటిని పరిశీలించి 45 రోజుల తరువాత, 40% సబ్సిడికి సిఫార్సు చేయబడుతుంది
వటినిపరిశీలంచ 45రజుల తరువాత,40% సబసిడిక సిఫర్స చయబడుతుంద	వాటిని పరిశీలించి 45 రోజుల తరువాత, 40% సబ్సిడికి సిఫార్సు చేయబడుతుంది
ప థకంలో మార ్పు	పథకంలో మార్పు
పథకంల మార్పు	పథకంలో మార్పు
పథకంలో మ ర్పు	పథకంలో మార్పు
న ిధ ులు	నిధులు
నిధలు	నిధులు
ని ధ లు	నిధులు
కోటల చొప్ పున కేటాయించబడింది	కోట్ల చొప్పున కేటాయించబడింది
క ట్ల చొప్పున కేటయంచబడ ంద	కోట్ల చొప్పున కేటాయించబడింది
తెలంగాణ ప్రభుతవ పథకాలు	తెలంగాణ ప్రభుత్వ పథకాలు
త లం గాణ ప్ర భుత్వ పథకల ు	తెలంగాణ ప్రభుత్వ పథకాలు
న ేతన్న బీమా పథకం	నేతన్న బీమా పథకం
నేతన్ న బీమా పథకం	నేతన్న బీమా పథకం
నేతన్న బీమాపథకం	నేతన్న బీమా పథకం
చ ేనేత లక ్ష్మి పథ కం	చేనేత లక్ష్మి పథకం
చ న ేత లక్ ష్మ పథకం	చేనేత లక్ష్మి పథకం
తెలంగాణ చన ట అబయహస్తంపథకం	తెలంగాణ చేనేత అభయహస్తం పథకం
తెలంగాణ చేనేత అభయహస్ తం పథకం	తెలంగాణ చేనేత అభయహస్తం పథకం
తెలంగా ణ చేనేత అభయహస#్ తం పథకం	తెలంగాణ చేనేత అభయహస్తం పథకం
శారదా పఠం పురతన హిందవల మందరం	శారదా పీఠం పురాతన హిందువుల మందిరం
శారద ా పీఠంపురా తనహింద ువుల మందిరం	శారదా పీఠం పురాతన హిందువుల మందిరం
పరసతుతం ఇది శిథిలమైన హి ందూ దేవా@లయం, పుర ాత#న విద్ యా కేంద్రం	ప్రస్తుతం ఇది శిథిలమైన హిందూ దేవాలయం, పురాతన విద్యా కేంద్రం
ప్రస్తుతం ఇది శిథిలమైన హిందూ దేవలయం, పురాతన వదయా@ కేంద్రం	ప్రస్తుతం ఇది శిథిలమైన హిందూ దేవాలయం, పురాతన విద్యా కేంద్రం
ప్రస్టుతం ఇది శథిలమైన హిందూ దవాలయం, పురాతనవిద్యా కంద్రం	ప్రస్తుతం ఇది శిథిలమైన హిందూ దేవాలయం, పురాతన విద్యా కేంద్రం
ప్రత్యకించ దాన ి గ్రంధలయా న ిక ి అత్యంత ప్రసి ద్ధ ి చెంది ంది	ప్రత్యేకించి దాని గ్రంధాలయానికి అత్యంత ప్రసిద్ధి చెందింది
ప్రత్యేకించి దాన గ్రంధలయనికి అత్యంత ప్రసిద్ధి చందింద	ప్రత్యేకించి దాని గ్రంధాలయానికి అత్యంత ప్రసిద్ధి చెందింది
ప్రత్యేకించి దాన ి గ్ ర ంధాలయానికి అత్యంత ప్రస ిద్ ధి చెంది ంద ి	ప్రత్యేకించి దాని గ్రంధాలయానికి అత్యంత ప్రసిద్ధి చెందింది
దీన వలన లిపిక దాన ఫేర వచ్చింద	దీని వలన లిపికి దాని పేరు వచ్చింది
ద న ివలన లపిక దని పర ు వ చ్ చంది	దీని వలన లిపికి దాని పేరు వచ్చింది
దీని వలన లిపిక ి దాని పేరు వచ్చిం ది	దీని వలన లిపికి దాని పేరు వచ్చింది
ఇక్కడ షీనా,@ కాశమీరీ భాషలుఎకకు@వగా మాట్లాడతారు	ఇక్కడ షీనా, కాశ్మీరీ భాషలు ఎక్కువగా మాట్లాడతారు
ఇక్కడ ష ీనా, క ాశ్ మీ ర ీ భాషలు ఎక్కు వగా మా ట్ల ా డత ార ు	ఇక్కడ షీనా, కాశ్మీరీ భాషలు ఎక్కువగా మాట్లాడతారు
ఈ ఆలయం వల్ ల న ే కాశ ్మ ీరు న ి శారదాదే శ ంగా కూడా పిలుస్త ార ు	ఈ ఆలయం వల్లనే కాశ్మీరుని శారదాదేశంగా కూడా పిలుస్తారు
ఈ ఆలయం# వల్లనే కాశ్మీరుని శ#ారదాడేశంగా కూదా పిల@ుస్టారు	ఈ ఆలయం వల్లనే కాశ్మీరుని శారదాదేశంగా కూడా పిలుస్తారు
ఈ ఆలయం వల్లన ే క ాశ్మీరుని శారదాదేశంగా కూడా ప ిల ుస#్తారు	ఈ ఆలయం వల్లనే కాశ్మీరుని శారదాదేశంగా కూడా పిలుస్తారు
శక్తి పీఠంగా గు ర్త ింప ు	శక్తి పీఠంగా గుర్తింపు
శక్తి పీఠంగ గుర్తంపు	శక్తి పీఠంగా గుర్తింపు
శక్ త పీఠంగ గుర్తింప	శక్తి పీఠంగా గుర్తింపు
హంద పురాణాల ఫ్రకరం ఇది అష్టాదశ మహ శక్త పీఠాలలో ఒకటగ భవిసతరు	హిందూ పురాణాల ప్రకారం ఇది అష్టాదశ మహా శక్తి పీఠాలలో ఒకటిగా భావిస్తారు
హిందూ పురాణల ప్రకారం ఇది అష్టాదశ మహా శక్తి పఠలలో ఒకటిగా భవస్తర	హిందూ పురాణాల ప్రకారం ఇది అష్టాదశ మహా శక్తి పీఠాలలో ఒకటిగా భావిస్తారు
హందూ ప ురణాల ప్రక ారం ఇద అష ్టాదశ మహా శక్త పీఠా లల ఒకట ి గా భావ స్త ా ర	హిందూ పురాణాల ప్రకారం ఇది అష్టాదశ మహా శక్తి పీఠాలలో ఒకటిగా భావిస్తారు
మీ దూరంలో ఉ ంది	మీ దూరంలో ఉంది
మ ీ ద ూరంలో ఉంద@ి	మీ దూరంలో ఉంది
మీ దూరంల ఉంది	మీ దూరంలో ఉంది
దీనిని క ాశ్ మీ రీ పండ@ిత ులు శ ివ ుని నివాసం గా నమ్ముత ారు	దీనిని కాశ్మీరీ పండితులు శివుని నివాసంగా నమ్ముతారు
దనని కాశ్ మర పండితులు శివని నివాసంగా నమ్ముతర	దీనిని కాశ్మీరీ పండితులు శివుని నివాసంగా నమ్ముతారు
దీ@న@ిని కాశ్మ ీరీ పం#డ ితుల ు శివుని నివాసంగా నమ్ముతారు	దీనిని కాశ్మీరీ పండితులు శివుని నివాసంగా నమ్ముతారు
దన ి ని ర్ మణ వి షయంలో భి న్ నా భప్ర ాయలు ఉన్నాయి	దీని నిర్మాణ విషయంలో భిన్నాభిప్రాయాలు ఉన్నాయి
దీని న ిర్మాణ వి షయంలో భిన్న ాభ ిప్రాయాల ు ఉన్నాయి	దీని నిర్మాణ విషయంలో భిన్నాభిప్రాయాలు ఉన్నాయి
దీని నిర్మాణ విషయంలో భి న్న ాభ ిప్రాయాలు ఉన్నాయి	దీని నిర్మాణ విషయంలో భిన్నాభిప్రాయాలు ఉన్నాయి
కొందరి చర ిత్రకారులు అభిప్రాయం ప్రకారం సా	కొందరి చరిత్రకారులు అభిప్రాయం ప్రకారం సా
కందర చరత్రకరలు అభప్రాయం ప్ రకార#ం సా	కొందరి చరిత్రకారులు అభిప్రాయం ప్రకారం సా
లో మౌరయ మహారాజు అశోకు డు నిర ్మించా డని అం టారు	లో మౌర్య మహారాజు అశోకుడు నిర్మించాడని అంటారు
లో మౌర్య మహార ాజు అశోకుడు ని ర్మించాడని అంటారు	లో మౌర్య మహారాజు అశోకుడు నిర్మించాడని అంటారు
పుర ా ణ ాల ప ్రక ారం ఈ పర దేశంలో సతీదేవి కుడి చేయి పడిన ప్ర ద ే శంఅని తెలుస తుం ద ి	పురాణాల ప్రకారం ఈ ప్రదేశంలో సతీదేవి కుడిచేయి పడిన ప్రదేశంఅని తెలుస్తుంది
ప ురా ణ ాల ప్రకారం ఈ ప్ ర దేశంల ో సతీ ద ే వి కుడ ి చే య ి పడ ిన ప్రదేశంఅన ి తె లు స్ త ుం ది	పురాణాల ప్రకారం ఈ ప్రదేశంలో సతీదేవి కుడిచేయి పడిన ప్రదేశంఅని తెలుస్తుంది
ఇది 18 మహ ాశక్త ి పీఠ ాలలో ఒకటి	ఇది 18 మహాశక్తి పీఠాలలో ఒకటి
ఇది 18 మహాశక్త పఠాలల ఒకటి	ఇది 18 మహాశక్తి పీఠాలలో ఒకటి
ఇది 18మహాశక్తి పీఠాలలోఒకటి	ఇది 18 మహాశక్తి పీఠాలలో ఒకటి
అయిత ే ప్రస్తు తం ఆలయ శిథిలాల ు తప్ ప మరేమ ీ లేవు	అయితే ప్రస్తుతం ఆలయ శిథిలాలు తప్ప మరేమీ లేవు
అయితే ప ర సతుతం ఆల య శిథిల ాల ు త ప్ప మరేమ ీ లే వు	అయితే ప్రస్తుతం ఆలయ శిథిలాలు తప్ప మరేమీ లేవు
ఇది ఒకపపుడు కాశమీరీ పండితుల విద్యాకేంద్రంగా విరాజిల్లినది	ఇది ఒకప్పుడు కాశ్మీరీ పండితుల విద్యాకేంద్రంగా విరాజిల్లినది
ఇదిఒకప్పు డ ు కాశ్మీర పం డ ితుల వద్యాక ంద ్ ర ంగ ా వర ాజి ల్లన ద	ఇది ఒకప్పుడు కాశ్మీరీ పండితుల విద్యాకేంద్రంగా విరాజిల్లినది
ఇదిఒకప్పుడు కాశ్మీరీపండితుల విద్యాకేం#ద్రంగావిరాజిల్లినది	ఇది ఒకప్పుడు కాశ్మీరీ పండితుల విద్యాకేంద్రంగా విరాజిల్లినది
ఇక్కడే ఆదిశంకరుడు సర్వజఞానపీఠాన్ని అధిషటించాడు	ఇక్కడే ఆది శంకరుడు సర్వజ్ఞానపీఠాన్ని అధిష్టించాడు
ఇకకడే ఆడి శంకరుడు సరవజఞానపీఠాన్ని అధిష్టించాడు	ఇక్కడే ఆది శంకరుడు సర్వజ్ఞానపీఠాన్ని అధిష్టించాడు
రామాను జచార్య బ్రాహ్మణ సూ త్రాలపై తన సమీక్షను ఇక్కడ రాశారు	రామానుజచార్య బ్రాహ్మణ సూత్రాలపై తన సమీక్షను ఇక్కడ రాశారు
రామనజచార్య బ్రా హమణ స తరాలప తన సమ ీక్షన ఇక్కడ రశార	రామానుజచార్య బ్రాహ్మణ సూత్రాలపై తన సమీక్షను ఇక్కడ రాశారు
రమాన ుజచ ారయ బరాహ్మణ సూ ట్రాలప తన సమీక్షన ఇకకడ రాశా రు	రామానుజచార్య బ్రాహ్మణ సూత్రాలపై తన సమీక్షను ఇక్కడ రాశారు
ఇక్కడి శారద ా దేవినే,అషటాదశ శకతిపీఠా లలో ఒకరైనసరస్వతీ దేవిగాకొలుస్తార ు	ఇక్కడి శారదా దేవినే, అష్టాదశ శక్తిపీఠాలలో ఒకరైన సరస్వతీ దేవిగా కొలుస్తారు
ఇక్కడి శారదా దవనే, అష్టాదశ శక్తపఠాలలోఒకరైన సరసవతదవగ కలసతార	ఇక్కడి శారదా దేవినే, అష్టాదశ శక్తిపీఠాలలో ఒకరైన సరస్వతీ దేవిగా కొలుస్తారు
ఇక్ కడి శారదా దేవినే,అష్టాదశ శక్ తిపీఠాలలోఒకరైనసరస్వతీ దేవిగా కొలుస్ తారు	ఇక్కడి శారదా దేవినే, అష్టాదశ శక్తిపీఠాలలో ఒకరైన సరస్వతీ దేవిగా కొలుస్తారు
హిందూ విశ్వాసాలప్రకారం, సతీ దేవి కుడిచేయి ఇక్ కడపడింది	హిందూ విశ్వాసాల ప్రకారం, సతీ దేవి కుడి చేయి ఇక్కడ పడింది
హిందూ విశవ ాసాల ప్రకా రం, సత ీ దే వి కు డి చేయి@ ఇక కడ #పడ ింది	హిందూ విశ్వాసాల ప్రకారం, సతీ దేవి కుడి చేయి ఇక్కడ పడింది
హిందూవిశవాస ాల పరకా రం,సతీ దేవి కుడ ి చే యిఇక్ కడ పడింది	హిందూ విశ్వాసాల ప్రకారం, సతీ దేవి కుడి చేయి ఇక్కడ పడింది
అప్పటి నుండి భారతీయ భక్తులను సందర#్ శించడ#ానిక#ి అనుమతి కోసం వత్తిడి మొదలైంది	అప్పటి నుండి భారతీయ భక్తులను సందర్శించడానికి అనుమతి కోసం వత్తిడి మొదలైంది
